transaction_id,order_id,customer_id,amount,expected_settlement,settled_amount,difference,status,priority,anomaly_score,ml_risk,combined_risk_score,risk_level
TXN001217,ORD001217,CUST00077,642.82,628.97,628.97,0.0,MATCHED,LOW,20.99,LOW,12.59,LOW
TXN001218,ORD001218,CUST00203,22572.15,16213.36,16213.36,0.0,MATCHED,LOW,48.22,MEDIUM,28.93,LOW
TXN001219,ORD001219,CUST00132,2390.27,2345.08,2345.08,0.0,MATCHED,LOW,10.58,LOW,6.35,LOW
TXN001220,ORD001220,CUST00340,3150.94,3066.87,3066.87,0.0,MATCHED,LOW,12.35,LOW,7.41,LOW
TXN001221,ORD001221,CUST00052,4282.93,4198.58,4198.58,0.0,MATCHED,LOW,6.64,LOW,3.98,LOW
TXN001222,ORD001222,CUST00444,20559.97,20283.71,20283.71,0.0,MATCHED,LOW,15.13,LOW,9.08,LOW
TXN001223,ORD001223,CUST00509,834.11,823.45,823.45,0.0,MATCHED,LOW,25.12,LOW,15.07,LOW
TXN001224,ORD001224,CUST00437,4402.9,4300.97,4300.97,0.0,MATCHED,LOW,7.42,LOW,4.45,LOW
TXN001225,ORD001225,CUST00192,6947.05,6793.33,6793.33,0.0,MATCHED,LOW,2.47,LOW,1.48,LOW
TXN001226,ORD001226,CUST00153,962.77,947.62,947.62,0.0,MATCHED,LOW,21.17,LOW,12.7,LOW
TXN001227,ORD001227,CUST00632,6220.04,6043.63,6043.63,0.0,MATCHED,LOW,9.59,LOW,5.75,LOW
TXN001228,ORD001228,CUST00511,10358.61,10185.42,10185.42,0.0,MATCHED,LOW,2.5,LOW,1.5,LOW
TXN001229,ORD001229,CUST00491,1618.38,1598.64,1598.64,0.0,MATCHED,LOW,22.12,LOW,13.27,LOW
TXN001230,ORD001230,CUST00393,3517.18,3442.16,3442.16,0.0,MATCHED,LOW,7.42,LOW,4.45,LOW
TXN001231,ORD001231,CUST00659,22127.85,21692.28,21692.28,0.0,MATCHED,LOW,12.97,LOW,7.78,LOW
TXN001232,ORD001232,CUST00256,15805.78,15431.39,15431.39,0.0,MATCHED,LOW,5.49,LOW,3.29,LOW
TXN001233,ORD001233,CUST00557,19891.67,19626.18,19626.18,0.0,MATCHED,LOW,12.4,LOW,7.44,LOW
TXN001234,ORD001234,CUST00368,12044.14,11792.92,11792.92,0.0,MATCHED,LOW,1.53,LOW,0.92,LOW
TXN001235,ORD001235,CUST00497,8666.45,1803.83,1803.83,0.0,MATCHED,LOW,49.66,MEDIUM,29.8,LOW
TXN001236,ORD001236,CUST00515,8107.95,2905.69,2905.69,0.0,MATCHED,LOW,39.45,MEDIUM,23.67,LOW
TXN001237,ORD001237,CUST00185,748.97,732.11,732.11,0.0,MATCHED,LOW,19.55,LOW,11.73,LOW
TXN001238,ORD001238,CUST00225,829.66,806.01,806.01,0.0,MATCHED,LOW,24.65,LOW,14.79,LOW
TXN001239,ORD001239,CUST00288,1558.92,1515.46,1515.46,0.0,MATCHED,LOW,20.29,LOW,12.17,LOW
TXN001240,ORD001240,CUST00543,9000.08,3052.14,3052.14,0.0,MATCHED,LOW,40.36,MEDIUM,24.22,LOW
TXN001241,ORD001241,CUST00239,24352.1,24000.98,24000.98,0.0,MATCHED,LOW,24.15,LOW,14.49,LOW
TXN001242,ORD001242,CUST00254,16455.92,16013.05,16013.05,0.0,MATCHED,LOW,11.58,LOW,6.95,LOW
TXN001243,ORD001243,CUST00547,20425.5,20050.85,20050.85,0.0,MATCHED,LOW,8.64,LOW,5.18,LOW
TXN001244,ORD001244,CUST00058,19124.84,18772.96,18772.96,0.0,MATCHED,LOW,7.0,LOW,4.2,LOW
TXN001245,ORD001245,CUST00590,21177.98,20821.38,20821.38,0.0,MATCHED,LOW,11.1,LOW,6.66,LOW
TXN001246,ORD001246,CUST00398,8934.64,8773.65,7373.06,1400.59,UNDER_SETTLED,MEDIUM,43.75,MEDIUM,29.13,LOW
TXN001247,ORD001247,CUST00181,5990.12,5815.8,5815.8,0.0,MATCHED,LOW,12.07,LOW,7.24,LOW
TXN001248,ORD001248,CUST00368,22858.1,22234.65,22234.65,0.0,MATCHED,LOW,32.44,LOW,19.46,LOW
TXN001249,ORD001249,CUST00361,23694.21,23377.88,23377.88,0.0,MATCHED,LOW,22.87,LOW,13.72,LOW
TXN001250,ORD001250,CUST00146,14121.41,13772.85,13772.85,0.0,MATCHED,LOW,4.25,LOW,2.55,LOW
TXN001251,ORD001251,CUST00505,13598.9,13331.51,13331.51,0.0,MATCHED,LOW,1.46,LOW,0.88,LOW
TXN001252,ORD001252,CUST00503,1045.3,1014.6,1014.6,0.0,MATCHED,LOW,25.31,LOW,15.19,LOW
TXN001253,ORD001253,CUST00239,15081.4,14688.91,14688.91,0.0,MATCHED,LOW,9.92,LOW,5.95,LOW
TXN001254,ORD001254,CUST00540,12001.93,6753.06,6753.06,0.0,MATCHED,LOW,37.56,MEDIUM,22.54,LOW
TXN001255,ORD001255,CUST00629,5116.46,4983.12,4983.12,0.0,MATCHED,LOW,9.65,LOW,5.79,LOW
TXN001256,ORD001256,CUST00349,17951.75,17431.59,17431.59,0.0,MATCHED,LOW,20.29,LOW,12.17,LOW
TXN001257,ORD001257,CUST00332,1582.94,1552.39,1552.39,0.0,MATCHED,LOW,14.89,LOW,8.93,LOW
TXN001258,ORD001258,CUST00601,17646.94,17158.7,17158.7,0.0,MATCHED,LOW,14.18,LOW,8.51,LOW
TXN001259,ORD001259,CUST00114,21177.37,20875.16,20875.16,0.0,MATCHED,LOW,13.2,LOW,7.92,LOW
TXN001260,ORD001260,CUST00075,9402.41,9193.74,9193.74,0.0,MATCHED,LOW,2.13,LOW,1.28,LOW
TXN001261,ORD001261,CUST00406,14691.81,14496.06,,14496.06,MISSING_SETTLEMENT,CRITICAL,84.0,CRITICAL,75.82,HIGH
TXN001262,ORD001262,CUST00310,8132.82,8006.94,8006.94,0.0,MATCHED,LOW,5.86,LOW,3.52,LOW
TXN001263,ORD001263,CUST00448,19816.88,19416.57,19416.57,0.0,MATCHED,LOW,7.46,LOW,4.48,LOW
TXN001264,ORD001264,CUST00665,8000.36,7783.11,7783.11,0.0,MATCHED,LOW,6.72,LOW,4.03,LOW
TXN001265,ORD001265,CUST00576,17369.65,16861.35,16861.35,0.0,MATCHED,LOW,18.78,LOW,11.27,LOW
TXN001266,ORD001266,CUST00366,5658.61,5585.21,5585.21,0.0,MATCHED,LOW,11.01,LOW,6.61,LOW
TXN001267,ORD001267,CUST00180,9521.76,9247.6,9247.6,0.0,MATCHED,LOW,10.28,LOW,6.17,LOW
TXN001268,ORD001268,CUST00302,3270.97,3188.59,,3188.59,MISSING_SETTLEMENT,HIGH,73.46,HIGH,50.33,MEDIUM
TXN001269,ORD001269,CUST00002,23724.82,23407.73,23407.73,0.0,MATCHED,LOW,23.1,LOW,13.86,LOW
TXN001270,ORD001270,CUST00401,21283.85,20878.45,20878.45,0.0,MATCHED,LOW,9.83,LOW,5.9,LOW
TXN001271,ORD001271,CUST00582,906.33,880.97,880.97,0.0,MATCHED,LOW,23.74,LOW,14.24,LOW
TXN001272,ORD001272,CUST00326,23033.85,22593.05,22593.05,0.0,MATCHED,LOW,16.17,LOW,9.7,LOW
TXN001273,ORD001273,CUST00227,16027.2,15680.41,15680.41,0.0,MATCHED,LOW,5.31,LOW,3.19,LOW
TXN001274,ORD001274,CUST00509,3602.02,3514.23,3514.23,0.0,MATCHED,LOW,8.15,LOW,4.89,LOW
TXN001275,ORD001275,CUST00080,6026.1,5874.43,5874.43,0.0,MATCHED,LOW,5.43,LOW,3.26,LOW
TXN001276,ORD001276,CUST00172,15941.05,8952.35,8952.35,0.0,MATCHED,LOW,44.82,MEDIUM,26.89,LOW
TXN001277,ORD001277,CUST00687,16013.66,2531.84,2531.84,0.0,MATCHED,LOW,63.46,HIGH,38.08,MEDIUM
TXN001278,ORD001278,CUST00458,383.75,376.62,376.62,0.0,MATCHED,LOW,24.41,LOW,14.65,LOW
TXN001279,ORD001279,CUST00256,17360.08,16985.04,16985.04,0.0,MATCHED,LOW,5.97,LOW,3.58,LOW
TXN001280,ORD001280,CUST00263,19696.8,19449.65,19449.65,0.0,MATCHED,LOW,14.21,LOW,8.53,LOW
TXN001281,ORD001281,CUST00002,1298.87,1264.54,1264.54,0.0,MATCHED,LOW,19.77,LOW,11.86,LOW
TXN001282,ORD001282,CUST00430,24230.64,23586.78,23586.78,0.0,MATCHED,LOW,39.92,MEDIUM,23.95,LOW
TXN001283,ORD001283,CUST00505,22056.09,21677.18,,21677.18,MISSING_SETTLEMENT,CRITICAL,96.97,CRITICAL,95.77,CRITICAL
TXN001284,ORD001284,CUST00560,9446.15,9241.17,9241.17,0.0,MATCHED,LOW,1.76,LOW,1.06,LOW
TXN001285,ORD001285,CUST00592,16309.14,15982.91,15982.91,0.0,MATCHED,LOW,3.9,LOW,2.34,LOW
TXN001286,ORD001286,CUST00231,4150.15,4099.21,4099.21,0.0,MATCHED,LOW,15.52,LOW,9.31,LOW
TXN001287,ORD001287,CUST00035,7443.22,7355.06,7355.06,0.0,MATCHED,LOW,11.89,LOW,7.13,LOW
TXN001288,ORD001288,CUST00268,23796.39,23404.95,23404.95,0.0,MATCHED,LOW,19.48,LOW,11.69,LOW
TXN001289,ORD001289,CUST00351,4335.62,4211.09,4211.09,0.0,MATCHED,LOW,15.84,LOW,9.5,LOW
TXN001290,ORD001290,CUST00165,18326.43,17839.57,17839.57,0.0,MATCHED,LOW,12.31,LOW,7.39,LOW
TXN001291,ORD001291,CUST00096,8514.97,8343.28,8343.28,0.0,MATCHED,LOW,1.12,LOW,0.67,LOW
TXN001292,ORD001292,CUST00495,17642.17,17229.83,17229.83,0.0,MATCHED,LOW,5.22,LOW,3.13,LOW
TXN001293,ORD001293,CUST00670,4208.43,4092.27,4092.27,0.0,MATCHED,LOW,12.86,LOW,7.72,LOW
TXN001294,ORD001294,CUST00161,1433.54,1406.03,1406.03,0.0,MATCHED,LOW,15.78,LOW,9.47,LOW
TXN001295,ORD001295,CUST00211,24362.52,23862.93,23862.93,0.0,MATCHED,LOW,22.83,LOW,13.7,LOW
TXN001296,ORD001296,CUST00568,18078.75,17645.31,17645.31,0.0,MATCHED,LOW,7.19,LOW,4.31,LOW
TXN001297,ORD001297,CUST00554,6705.09,6596.92,5155.0,1441.92,UNDER_SETTLED,MEDIUM,42.49,MEDIUM,28.45,LOW
TXN001298,ORD001298,CUST00305,6014.95,5931.26,5931.26,0.0,MATCHED,LOW,6.77,LOW,4.06,LOW
TXN001299,ORD001299,CUST00403,14337.07,14097.54,14097.54,0.0,MATCHED,LOW,2.68,LOW,1.61,LOW
TXN001300,ORD001300,CUST00158,1457.17,1414.32,1414.32,0.0,MATCHED,LOW,23.04,LOW,13.82,LOW
TXN001301,ORD001301,CUST00438,2281.95,2252.33,2252.33,0.0,MATCHED,LOW,19.08,LOW,11.45,LOW
TXN001302,ORD001302,CUST00641,15045.37,14669.29,14669.29,0.0,MATCHED,LOW,6.96,LOW,4.18,LOW
TXN001303,ORD001303,CUST00100,740.82,724.45,724.45,0.0,MATCHED,LOW,19.51,LOW,11.71,LOW
TXN001304,ORD001304,CUST00654,7366.11,7205.45,7205.45,0.0,MATCHED,LOW,1.45,LOW,0.87,LOW
TXN001305,ORD001305,CUST00485,21109.85,20536.3,20536.3,0.0,MATCHED,LOW,20.54,LOW,12.32,LOW
TXN001306,ORD001306,CUST00408,11826.52,11555.51,11555.51,0.0,MATCHED,LOW,1.45,LOW,0.87,LOW
TXN001307,ORD001307,CUST00272,2369.31,2321.39,2321.39,0.0,MATCHED,LOW,10.66,LOW,6.4,LOW
TXN001308,ORD001308,CUST00397,4703.54,4590.24,4590.24,0.0,MATCHED,LOW,6.93,LOW,4.16,LOW
TXN001309,ORD001309,CUST00379,4745.92,4679.88,4679.88,0.0,MATCHED,LOW,9.89,LOW,5.93,LOW
TXN001310,ORD001310,CUST00270,11049.54,10818.92,10818.92,0.0,MATCHED,LOW,0.8,LOW,0.48,LOW
TXN001311,ORD001311,CUST00232,20943.26,20482.88,20482.88,0.0,MATCHED,LOW,10.37,LOW,6.22,LOW
TXN001312,ORD001312,CUST00064,3863.15,3759.77,3759.77,0.0,MATCHED,LOW,11.6,LOW,6.96,LOW
TXN001313,ORD001313,CUST00684,2507.9,2471.07,2471.07,0.0,MATCHED,LOW,14.56,LOW,8.74,LOW
TXN001314,ORD001314,CUST00353,20223.69,19964.1,19964.1,0.0,MATCHED,LOW,15.13,LOW,9.08,LOW
TXN001315,ORD001315,CUST00604,5765.07,5664.42,5664.42,0.0,MATCHED,LOW,5.14,LOW,3.08,LOW
TXN001316,ORD001316,CUST00397,20478.29,19918.29,19918.29,0.0,MATCHED,LOW,19.38,LOW,11.63,LOW
TXN001317,ORD001317,CUST00549,17207.99,16963.67,16963.67,0.0,MATCHED,LOW,7.22,LOW,4.33,LOW
TXN001318,ORD001318,CUST00587,22053.18,21729.21,21729.21,0.0,MATCHED,LOW,14.22,LOW,8.53,LOW
TXN001319,ORD001319,CUST00307,2065.98,2031.63,2031.63,0.0,MATCHED,LOW,13.39,LOW,8.03,LOW
TXN001320,ORD001320,CUST00036,12602.33,12360.04,12360.04,0.0,MATCHED,LOW,1.33,LOW,0.8,LOW
TXN001321,ORD001321,CUST00586,16970.62,16496.39,16496.39,0.0,MATCHED,LOW,14.92,LOW,8.95,LOW
TXN001322,ORD001322,CUST00151,3095.02,3038.99,3038.99,0.0,MATCHED,LOW,9.14,LOW,5.48,LOW
TXN001323,ORD001323,CUST00460,4404.69,4330.11,4330.11,0.0,MATCHED,LOW,7.72,LOW,4.63,LOW
TXN001324,ORD001324,CUST00217,20230.67,19802.31,19802.31,0.0,MATCHED,LOW,9.35,LOW,5.61,LOW
TXN001325,ORD001325,CUST00044,10642.03,10340.08,10340.08,0.0,MATCHED,LOW,8.1,LOW,4.86,LOW
TXN001326,ORD001326,CUST00446,5127.79,5020.65,5020.65,0.0,MATCHED,LOW,5.77,LOW,3.46,LOW
TXN001327,ORD001327,CUST00152,20869.29,20339.92,20339.92,0.0,MATCHED,LOW,14.06,LOW,8.44,LOW
TXN001328,ORD001328,CUST00328,22779.03,22436.36,22436.36,0.0,MATCHED,LOW,15.68,LOW,9.41,LOW
TXN001329,ORD001329,CUST00069,2266.98,2236.44,2236.44,0.0,MATCHED,LOW,17.83,LOW,10.7,LOW
TXN001330,ORD001330,CUST00407,13846.15,13498.31,13498.31,0.0,MATCHED,LOW,5.09,LOW,3.05,LOW
TXN001331,ORD001331,CUST00533,11508.11,11261.56,11261.56,0.0,MATCHED,LOW,1.3,LOW,0.78,LOW
TXN001332,ORD001332,CUST00639,14730.64,14329.35,,14329.35,MISSING_SETTLEMENT,CRITICAL,85.85,CRITICAL,76.64,HIGH
TXN001333,ORD001333,CUST00430,2901.72,2825.01,2825.01,0.0,MATCHED,LOW,13.34,LOW,8.0,LOW
TXN001334,ORD001334,CUST00152,14208.19,13868.28,13611.92,256.36,UNDER_SETTLED,MEDIUM,20.9,LOW,13.48,LOW
TXN001335,ORD001335,CUST00103,23130.71,22734.5,21600.35,1134.15,UNDER_SETTLED,MEDIUM,53.88,MEDIUM,34.76,LOW
TXN001336,ORD001336,CUST00104,19665.07,19194.44,19194.44,0.0,MATCHED,LOW,9.25,LOW,5.55,LOW
TXN001337,ORD001337,CUST00353,21959.55,21432.88,21432.88,0.0,MATCHED,LOW,16.06,LOW,9.64,LOW
TXN001338,ORD001338,CUST00393,16404.21,16182.82,16182.82,0.0,MATCHED,LOW,7.92,LOW,4.75,LOW
TXN001339,ORD001339,CUST00624,11878.86,11616.73,11616.73,0.0,MATCHED,LOW,2.03,LOW,1.22,LOW
TXN001340,ORD001340,CUST00283,10134.05,9866.79,9866.79,0.0,MATCHED,LOW,4.37,LOW,2.62,LOW
TXN001341,ORD001341,CUST00624,17052.24,16847.13,16847.13,0.0,MATCHED,LOW,14.3,LOW,8.58,LOW
TXN001342,ORD001342,CUST00040,9955.24,9746.46,9746.46,0.0,MATCHED,LOW,1.55,LOW,0.93,LOW
TXN001343,ORD001343,CUST00244,1327.35,1302.92,1302.92,0.0,MATCHED,LOW,16.73,LOW,10.04,LOW
TXN001344,ORD001344,CUST00276,22436.08,21978.77,21978.77,0.0,MATCHED,LOW,13.64,LOW,8.18,LOW
TXN001345,ORD001345,CUST00346,20452.91,20088.37,20088.37,0.0,MATCHED,LOW,10.57,LOW,6.34,LOW
TXN001346,ORD001346,CUST00319,7080.63,6882.93,6882.93,0.0,MATCHED,LOW,9.01,LOW,5.41,LOW
TXN001347,ORD001347,CUST00101,24315.17,23984.17,23984.17,0.0,MATCHED,LOW,24.96,LOW,14.98,LOW
TXN001348,ORD001348,CUST00138,7581.96,7471.75,7471.75,0.0,MATCHED,LOW,6.76,LOW,4.06,LOW
TXN001349,ORD001349,CUST00454,19373.37,19068.94,19068.94,0.0,MATCHED,LOW,8.96,LOW,5.38,LOW
TXN001350,ORD001350,CUST00276,18247.11,17970.94,17970.94,0.0,MATCHED,LOW,6.85,LOW,4.11,LOW
TXN001351,ORD001351,CUST00662,2323.24,2258.94,2258.94,0.0,MATCHED,LOW,17.42,LOW,10.45,LOW
TXN001352,ORD001352,CUST00217,22844.48,22326.87,22326.87,0.0,MATCHED,LOW,18.96,LOW,11.38,LOW
TXN001353,ORD001353,CUST00497,19011.38,18507.27,18507.27,0.0,MATCHED,LOW,12.83,LOW,7.7,LOW
TXN001354,ORD001354,CUST00058,12930.22,10644.16,10644.16,0.0,MATCHED,LOW,20.11,LOW,12.07,LOW
TXN001355,ORD001355,CUST00068,7846.97,7680.47,7680.47,0.0,MATCHED,LOW,1.79,LOW,1.07,LOW
TXN001356,ORD001356,CUST00414,3477.68,3402.71,3402.71,0.0,MATCHED,LOW,7.52,LOW,4.51,LOW
TXN001357,ORD001357,CUST00583,820.81,800.14,800.14,0.0,MATCHED,LOW,20.42,LOW,12.25,LOW
TXN001358,ORD001358,CUST00206,20940.72,20651.37,20651.37,0.0,MATCHED,LOW,14.62,LOW,8.77,LOW
TXN001359,ORD001359,CUST00034,11465.57,11236.83,11236.83,0.0,MATCHED,LOW,0.13,LOW,0.08,LOW
TXN001360,ORD001360,CUST00204,6922.04,6831.0,6831.0,0.0,MATCHED,LOW,8.58,LOW,5.15,LOW
TXN001361,ORD001361,CUST00518,9983.86,9721.35,9721.35,0.0,MATCHED,LOW,4.81,LOW,2.89,LOW
TXN001362,ORD001362,CUST00698,861.02,836.78,836.78,0.0,MATCHED,LOW,23.92,LOW,14.35,LOW
TXN001363,ORD001363,CUST00501,14891.69,14589.57,14589.57,0.0,MATCHED,LOW,2.15,LOW,1.29,LOW
TXN001364,ORD001364,CUST00486,14713.32,14458.56,14458.56,0.0,MATCHED,LOW,3.74,LOW,2.24,LOW
TXN001365,ORD001365,CUST00353,4171.49,4095.5,4095.5,0.0,MATCHED,LOW,7.82,LOW,4.69,LOW
TXN001366,ORD001366,CUST00093,7198.23,7009.19,7009.19,0.0,MATCHED,LOW,4.91,LOW,2.95,LOW
TXN001367,ORD001367,CUST00051,4156.39,4041.89,,4041.89,MISSING_SETTLEMENT,HIGH,73.65,HIGH,51.89,MEDIUM
TXN001368,ORD001368,CUST00220,21442.07,20962.23,20962.23,0.0,MATCHED,LOW,12.33,LOW,7.4,LOW
TXN001369,ORD001369,CUST00231,16974.61,16544.89,16544.89,0.0,MATCHED,LOW,7.62,LOW,4.57,LOW
TXN001370,ORD001370,CUST00668,10296.73,10112.89,10112.89,0.0,MATCHED,LOW,2.44,LOW,1.46,LOW
TXN001371,ORD001371,CUST00699,321.56,313.72,313.72,0.0,MATCHED,LOW,25.33,LOW,15.2,LOW
TXN001372,ORD001372,CUST00663,4412.7,4358.38,4358.38,0.0,MATCHED,LOW,14.03,LOW,8.42,LOW
TXN001373,ORD001373,CUST00009,5671.87,5523.17,5523.17,0.0,MATCHED,LOW,8.31,LOW,4.99,LOW
TXN001374,ORD001374,CUST00313,17847.24,17566.4,17566.4,0.0,MATCHED,LOW,6.76,LOW,4.06,LOW
TXN001375,ORD001375,CUST00659,6956.93,6769.33,6769.33,0.0,MATCHED,LOW,6.37,LOW,3.82,LOW
TXN001376,ORD001376,CUST00358,11529.05,11363.96,11363.96,0.0,MATCHED,LOW,5.67,LOW,3.4,LOW
TXN001377,ORD001377,CUST00478,7623.41,7502.88,7502.88,0.0,MATCHED,LOW,5.25,LOW,3.15,LOW
TXN001378,ORD001378,CUST00639,9989.1,9849.07,9849.07,0.0,MATCHED,LOW,7.36,LOW,4.42,LOW
TXN001379,ORD001379,CUST00008,12836.69,12655.63,12655.63,0.0,MATCHED,LOW,6.46,LOW,3.88,LOW
TXN001380,ORD001380,CUST00384,14080.28,13894.55,,13894.55,MISSING_SETTLEMENT,CRITICAL,84.49,CRITICAL,75.09,HIGH
TXN001381,ORD001381,CUST00624,7138.65,6967.13,6967.13,0.0,MATCHED,LOW,2.19,LOW,1.31,LOW
TXN001382,ORD001382,CUST00111,12095.29,11784.71,11784.71,0.0,MATCHED,LOW,4.15,LOW,2.49,LOW
TXN001383,ORD001383,CUST00284,16050.81,15839.33,15839.33,0.0,MATCHED,LOW,8.82,LOW,5.29,LOW
TXN001384,ORD001384,CUST00268,16437.38,16018.03,16018.03,0.0,MATCHED,LOW,6.94,LOW,4.16,LOW
TXN001385,ORD001385,CUST00306,4790.17,4669.43,4669.43,0.0,MATCHED,LOW,8.43,LOW,5.06,LOW
TXN001386,ORD001386,CUST00247,22502.21,22219.75,22219.75,0.0,MATCHED,LOW,23.65,LOW,14.19,LOW
TXN001387,ORD001387,CUST00615,10162.05,10022.74,8729.53,1293.21,UNDER_SETTLED,MEDIUM,42.14,MEDIUM,27.98,LOW
TXN001388,ORD001388,CUST00698,3584.24,3491.63,3491.63,0.0,MATCHED,LOW,9.95,LOW,5.97,LOW
TXN001389,ORD001389,CUST00672,12484.58,12223.8,12223.8,0.0,MATCHED,LOW,1.6,LOW,0.96,LOW
TXN001390,ORD001390,CUST00266,22682.1,22390.66,22390.66,0.0,MATCHED,LOW,22.77,LOW,13.66,LOW
TXN001391,ORD001391,CUST00398,18444.63,18188.16,18188.16,0.0,MATCHED,LOW,9.3,LOW,5.58,LOW
TXN001392,ORD001392,CUST00586,20418.77,20086.39,20086.39,0.0,MATCHED,LOW,10.18,LOW,6.11,LOW
TXN001393,ORD001393,CUST00228,17189.32,16966.34,16966.34,0.0,MATCHED,LOW,10.55,LOW,6.33,LOW
TXN001394,ORD001394,CUST00488,22672.51,22137.07,22137.07,0.0,MATCHED,LOW,20.4,LOW,12.24,LOW
TXN001395,ORD001395,CUST00368,12732.14,12411.85,12411.85,0.0,MATCHED,LOW,2.63,LOW,1.58,LOW
TXN001396,ORD001396,CUST00674,21924.72,2093.0,2093.0,0.0,MATCHED,LOW,80.51,CRITICAL,48.31,MEDIUM
TXN001397,ORD001397,CUST00301,2530.32,2459.25,2459.25,0.0,MATCHED,LOW,17.01,LOW,10.21,LOW
TXN001398,ORD001398,CUST00265,18157.15,17876.89,17876.89,0.0,MATCHED,LOW,7.02,LOW,4.21,LOW
TXN001399,ORD001399,CUST00188,23678.39,23021.3,23021.3,0.0,MATCHED,LOW,40.92,MEDIUM,24.55,LOW
TXN001400,ORD001400,CUST00671,2323.57,2288.55,2288.55,0.0,MATCHED,LOW,14.63,LOW,8.78,LOW
TXN001401,ORD001401,CUST00229,18630.83,18295.06,18295.06,0.0,MATCHED,LOW,5.88,LOW,3.53,LOW
TXN001402,ORD001402,CUST00431,19723.45,19459.02,19459.02,0.0,MATCHED,LOW,11.76,LOW,7.06,LOW
TXN001403,ORD001403,CUST00381,6587.92,6411.55,6411.55,0.0,MATCHED,LOW,6.01,LOW,3.61,LOW
TXN001404,ORD001404,CUST00475,21295.23,20688.95,20688.95,0.0,MATCHED,LOW,26.72,LOW,16.03,LOW
TXN001405,ORD001405,CUST00055,21673.19,21053.48,21053.48,0.0,MATCHED,LOW,30.51,LOW,18.31,LOW
TXN001406,ORD001406,CUST00595,23613.09,23189.08,23189.08,0.0,MATCHED,LOW,19.13,LOW,11.48,LOW
TXN001407,ORD001407,CUST00484,22246.71,21920.97,21920.97,0.0,MATCHED,LOW,14.99,LOW,8.99,LOW
TXN001408,ORD001408,CUST00123,21700.69,21252.33,21252.33,0.0,MATCHED,LOW,12.89,LOW,7.73,LOW
TXN001409,ORD001409,CUST00543,7529.06,7343.13,7343.13,0.0,MATCHED,LOW,2.8,LOW,1.68,LOW
TXN001410,ORD001410,CUST00155,3520.39,3463.79,3463.79,0.0,MATCHED,LOW,9.69,LOW,5.81,LOW
TXN001411,ORD001411,CUST00351,10288.88,10063.62,10063.62,0.0,MATCHED,LOW,1.37,LOW,0.82,LOW
TXN001412,ORD001412,CUST00469,3666.28,3616.59,3616.59,0.0,MATCHED,LOW,13.96,LOW,8.38,LOW
TXN001413,ORD001413,CUST00185,19495.64,19066.1,19066.1,0.0,MATCHED,LOW,8.34,LOW,5.0,LOW
TXN001414,ORD001414,CUST00341,15812.72,15622.22,15622.22,0.0,MATCHED,LOW,11.79,LOW,7.07,LOW
TXN001415,ORD001415,CUST00321,15899.02,15650.35,15650.35,0.0,MATCHED,LOW,5.21,LOW,3.13,LOW
TXN001416,ORD001416,CUST00463,6910.84,6805.87,6805.87,0.0,MATCHED,LOW,5.49,LOW,3.29,LOW
TXN001417,ORD001417,CUST00173,14449.35,14206.77,14206.77,0.0,MATCHED,LOW,3.25,LOW,1.95,LOW
TXN001418,ORD001418,CUST00502,19651.75,19106.22,19106.22,0.0,MATCHED,LOW,18.94,LOW,11.36,LOW
TXN001419,ORD001419,CUST00091,3322.21,3251.42,3251.42,0.0,MATCHED,LOW,7.69,LOW,4.61,LOW
TXN001420,ORD001420,CUST00649,10792.3,10478.97,10478.97,0.0,MATCHED,LOW,9.7,LOW,5.82,LOW
TXN001421,ORD001421,CUST00489,9644.58,9513.93,9513.93,0.0,MATCHED,LOW,8.73,LOW,5.24,LOW
TXN001422,ORD001422,CUST00547,5065.41,4986.44,4986.44,0.0,MATCHED,LOW,8.04,LOW,4.82,LOW
TXN001423,ORD001423,CUST00015,22310.96,21848.58,21848.58,0.0,MATCHED,LOW,14.02,LOW,8.41,LOW
TXN001424,ORD001424,CUST00544,4845.36,4727.49,4727.49,0.0,MATCHED,LOW,6.47,LOW,3.88,LOW
TXN001425,ORD001425,CUST00005,15704.5,15417.32,15417.32,0.0,MATCHED,LOW,3.26,LOW,1.96,LOW
TXN001426,ORD001426,CUST00232,17368.77,16982.63,,16982.63,MISSING_SETTLEMENT,CRITICAL,89.56,CRITICAL,83.37,CRITICAL
TXN001427,ORD001427,CUST00320,3310.38,3245.55,3245.55,0.0,MATCHED,LOW,7.94,LOW,4.76,LOW
TXN001428,ORD001428,CUST00516,14757.9,14333.58,14333.58,0.0,MATCHED,LOW,13.32,LOW,7.99,LOW
TXN001429,ORD001429,CUST00067,20613.71,20304.48,20304.48,0.0,MATCHED,LOW,11.4,LOW,6.84,LOW
TXN001430,ORD001430,CUST00298,11452.57,11245.5,11245.5,0.0,MATCHED,LOW,2.86,LOW,1.72,LOW
TXN001431,ORD001431,CUST00611,13150.53,2999.88,2999.88,0.0,MATCHED,LOW,51.55,MEDIUM,30.93,LOW
TXN001432,ORD001432,CUST00138,8634.05,8499.42,8499.42,0.0,MATCHED,LOW,5.83,LOW,3.5,LOW
TXN001433,ORD001433,CUST00368,18777.88,18480.67,18480.67,0.0,MATCHED,LOW,6.88,LOW,4.13,LOW
TXN001434,ORD001434,CUST00414,576.21,568.26,568.26,0.0,MATCHED,LOW,26.06,LOW,15.64,LOW
