transaction_id,order_id,customer_id,amount,payment_date,payment_status,gateway_fee,tax_on_fee,refund_amount,settled_amount,settlement_id,expected_settlement,difference,status
TXN001218,ORD001218,CUST00203,22572.15,2026-08-15,SUCCESS,330.03,59.41,5969.35,16213.36,SET001190,16213.36,0.0,MATCHED
TXN001219,ORD001219,CUST00132,2390.27,2026-08-26,SUCCESS,38.3,6.89,0.0,2345.08,SET001191,2345.08,0.0,MATCHED
TXN001220,ORD001220,CUST00340,3150.94,2026-08-15,SUCCESS,71.25,12.82,0.0,3066.87,SET001192,3066.87,0.0,MATCHED
TXN001221,ORD001221,CUST00052,4282.93,2026-08-19,SUCCESS,71.48,12.87,0.0,4198.58,SET001193,4198.58,0.0,MATCHED
TXN001222,ORD001222,CUST00444,20559.97,2026-08-13,SUCCESS,234.12,42.14,0.0,20283.71,SET001194,20283.71,0.0,MATCHED
TXN001223,ORD001223,CUST00509,834.11,2026-08-22,SUCCESS,9.03,1.63,0.0,823.45,SET001195,823.45,0.0,MATCHED
TXN001224,ORD001224,CUST00437,4402.9,2026-08-07,SUCCESS,86.38,15.55,0.0,4300.97,SET001196,4300.97,0.0,MATCHED
TXN001225,ORD001225,CUST00192,6947.05,2026-08-15,SUCCESS,130.27,23.45,0.0,6793.33,SET001197,6793.33,0.0,MATCHED
TXN001226,ORD001226,CUST00153,962.77,2026-08-20,SUCCESS,12.84,2.31,0.0,947.62,SET001198,947.62,0.0,MATCHED
TXN001227,ORD001227,CUST00632,6220.04,2026-08-10,SUCCESS,149.5,26.91,0.0,6043.63,SET001199,6043.63,0.0,MATCHED
TXN001228,ORD001228,CUST00511,10358.61,2026-08-18,SUCCESS,146.77,26.42,0.0,10185.42,SET001200,10185.42,0.0,MATCHED
TXN001229,ORD001229,CUST00491,1618.38,2026-08-09,SUCCESS,16.73,3.01,0.0,1598.64,SET001201,1598.64,0.0,MATCHED
TXN001230,ORD001230,CUST00393,3517.18,2026-08-07,SUCCESS,63.58,11.44,0.0,3442.16,SET001202,3442.16,0.0,MATCHED
TXN001231,ORD001231,CUST00659,22127.85,2026-08-17,SUCCESS,369.13,66.44,0.0,21692.28,SET001203,21692.28,0.0,MATCHED
TXN001232,ORD001232,CUST00256,15805.78,2026-08-26,SUCCESS,317.28,57.11,0.0,15431.39,SET001204,15431.39,0.0,MATCHED
TXN001233,ORD001233,CUST00557,19891.67,2026-08-13,SUCCESS,224.99,40.5,0.0,19626.18,SET001205,19626.18,0.0,MATCHED
TXN001234,ORD001234,CUST00368,12044.14,2026-08-26,SUCCESS,212.9,38.32,0.0,11792.92,SET001206,11792.92,0.0,MATCHED
TXN001235,ORD001235,CUST00497,8666.45,2026-08-19,SUCCESS,111.94,20.15,6730.53,1803.83,SET001207,1803.83,0.0,MATCHED
TXN001236,ORD001236,CUST00515,8107.95,2026-08-09,SUCCESS,119.72,21.55,5060.99,2905.69,SET001208,2905.69,0.0,MATCHED
TXN001237,ORD001237,CUST00185,748.97,2026-08-20,SUCCESS,14.29,2.57,0.0,732.11,SET001209,732.11,0.0,MATCHED
TXN001238,ORD001238,CUST00225,829.66,2026-08-26,SUCCESS,20.04,3.61,0.0,806.01,SET001210,806.01,0.0,MATCHED
TXN001239,ORD001239,CUST00288,1558.92,2026-08-16,SUCCESS,36.83,6.63,0.0,1515.46,SET001211,1515.46,0.0,MATCHED
TXN001240,ORD001240,CUST00543,9000.08,2026-08-19,SUCCESS,138.74,24.97,5784.23,3052.14,SET001212,3052.14,0.0,MATCHED
TXN001241,ORD001241,CUST00239,24352.1,2026-08-04,SUCCESS,297.56,53.56,0.0,24000.98,SET001213,24000.98,0.0,MATCHED
TXN001242,ORD001242,CUST00254,16455.92,2026-08-09,SUCCESS,375.31,67.56,0.0,16013.05,SET001214,16013.05,0.0,MATCHED
TXN001243,ORD001243,CUST00547,20425.5,2026-08-24,SUCCESS,317.5,57.15,0.0,20050.85,SET001215,20050.85,0.0,MATCHED
TXN001244,ORD001244,CUST00058,19124.84,2026-08-08,SUCCESS,298.2,53.68,0.0,18772.96,SET001216,18772.96,0.0,MATCHED
TXN001245,ORD001245,CUST00590,21177.98,2026-08-26,SUCCESS,302.2,54.4,0.0,20821.38,SET001217,20821.38,0.0,MATCHED
TXN001246,ORD001246,CUST00398,8934.64,2026-08-06,SUCCESS,136.43,24.56,0.0,7373.06,SET001218,8773.65,1400.59,UNDER_SETTLED
TXN001247,ORD001247,CUST00181,5990.12,2026-08-11,SUCCESS,147.73,26.59,0.0,5815.8,SET001219,5815.8,0.0,MATCHED
TXN001248,ORD001248,CUST00368,22858.1,2026-08-01,SUCCESS,528.35,95.1,0.0,22234.65,SET001220,22234.65,0.0,MATCHED
TXN001249,ORD001249,CUST00361,23694.21,2026-08-19,SUCCESS,268.08,48.25,0.0,23377.88,SET001221,23377.88,0.0,MATCHED
TXN001250,ORD001250,CUST00146,14121.41,2026-08-07,SUCCESS,295.39,53.17,0.0,13772.85,SET001222,13772.85,0.0,MATCHED
TXN001251,ORD001251,CUST00505,13598.9,2026-08-06,SUCCESS,226.6,40.79,0.0,13331.51,SET001223,13331.51,0.0,MATCHED
TXN001252,ORD001252,CUST00503,1045.3,2026-08-02,SUCCESS,26.02,4.68,0.0,1014.6,SET001224,1014.6,0.0,MATCHED
TXN001253,ORD001253,CUST00239,15081.4,2026-08-01,SUCCESS,332.62,59.87,0.0,14688.91,SET001225,14688.91,0.0,MATCHED
TXN001254,ORD001254,CUST00540,12001.93,2026-08-11,SUCCESS,171.98,30.96,5045.93,6753.06,SET001226,6753.06,0.0,MATCHED
TXN001255,ORD001255,CUST00629,5116.46,2026-08-05,SUCCESS,113.0,20.34,0.0,4983.12,SET001227,4983.12,0.0,MATCHED
TXN001256,ORD001256,CUST00349,17951.75,2026-08-26,SUCCESS,440.81,79.35,0.0,17431.59,SET001228,17431.59,0.0,MATCHED
TXN001257,ORD001257,CUST00332,1582.94,2026-08-05,SUCCESS,25.89,4.66,0.0,1552.39,SET001229,1552.39,0.0,MATCHED
TXN001258,ORD001258,CUST00601,17646.94,2026-08-05,SUCCESS,413.76,74.48,0.0,17158.7,SET001230,17158.7,0.0,MATCHED
TXN001259,ORD001259,CUST00114,21177.37,2026-08-12,SUCCESS,256.11,46.1,0.0,20875.16,SET001231,20875.16,0.0,MATCHED
TXN001260,ORD001260,CUST00075,9402.41,2026-08-22,SUCCESS,176.84,31.83,0.0,9193.74,SET001232,9193.74,0.0,MATCHED
TXN001261,ORD001261,CUST00406,14691.81,2026-08-11,SUCCESS,165.89,29.86,0.0,,,14496.06,,MISSING_SETTLEMENT
TXN001262,ORD001262,CUST00310,8132.82,2026-08-06,SUCCESS,106.68,19.2,0.0,8006.94,SET001233,8006.94,0.0,MATCHED
TXN001263,ORD001263,CUST00448,19816.88,2026-08-16,SUCCESS,339.25,61.06,0.0,19416.57,SET001234,19416.57,0.0,MATCHED
TXN001264,ORD001264,CUST00665,8000.36,2026-08-23,SUCCESS,184.11,33.14,0.0,7783.11,SET001235,7783.11,0.0,MATCHED
TXN001265,ORD001265,CUST00576,17369.65,2026-08-20,SUCCESS,430.76,77.54,0.0,16861.35,SET001236,16861.35,0.0,MATCHED
TXN001266,ORD001266,CUST00366,5658.61,2026-08-19,SUCCESS,62.2,11.2,0.0,5585.21,SET001237,5585.21,0.0,MATCHED
TXN001267,ORD001267,CUST00180,9521.76,2026-08-24,SUCCESS,232.34,41.82,0.0,9247.6,SET001238,9247.6,0.0,MATCHED
TXN001268,ORD001268,CUST00302,3270.97,2026-08-24,SUCCESS,69.81,12.57,0.0,,,3188.59,,MISSING_SETTLEMENT
TXN001269,ORD001269,CUST00002,23724.82,2026-08-19,SUCCESS,268.72,48.37,0.0,23407.73,SET001239,23407.73,0.0,MATCHED
TXN001270,ORD001270,CUST00401,21283.85,2026-08-25,SUCCESS,343.56,61.84,0.0,20878.45,SET001240,20878.45,0.0,MATCHED
TXN001271,ORD001271,CUST00582,906.33,2026-08-20,SUCCESS,21.49,3.87,0.0,880.97,SET001241,880.97,0.0,MATCHED
TXN001272,ORD001272,CUST00326,23033.85,2026-08-20,SUCCESS,373.56,67.24,0.0,22593.05,SET001242,22593.05,0.0,MATCHED
TXN001273,ORD001273,CUST00227,16027.2,2026-08-04,SUCCESS,293.89,52.9,0.0,15680.41,SET001243,15680.41,0.0,MATCHED
TXN001274,ORD001274,CUST00509,3602.02,2026-08-24,SUCCESS,74.4,13.39,0.0,3514.23,SET001244,3514.23,0.0,MATCHED
TXN001275,ORD001275,CUST00080,6026.1,2026-08-11,SUCCESS,128.53,23.14,0.0,5874.43,SET001245,5874.43,0.0,MATCHED
TXN001276,ORD001276,CUST00172,15941.05,2026-08-03,SUCCESS,192.15,34.59,6761.96,8952.35,SET001246,8952.35,0.0,MATCHED
TXN001277,ORD001277,CUST00687,16013.66,2026-08-11,SUCCESS,204.82,36.87,13240.13,2531.84,SET001247,2531.84,0.0,MATCHED
TXN001278,ORD001278,CUST00458,383.75,2026-08-07,SUCCESS,6.04,1.09,0.0,376.62,SET001248,376.62,0.0,MATCHED
TXN001279,ORD001279,CUST00256,17360.08,2026-08-12,SUCCESS,317.83,57.21,0.0,16985.04,SET001249,16985.04,0.0,MATCHED
TXN001280,ORD001280,CUST00263,19696.8,2026-08-24,SUCCESS,209.45,37.7,0.0,19449.65,SET001250,19449.65,0.0,MATCHED
TXN001281,ORD001281,CUST00002,1298.87,2026-08-15,SUCCESS,29.09,5.24,0.0,1264.54,SET001251,1264.54,0.0,MATCHED
TXN001282,ORD001282,CUST00430,24230.64,2026-08-14,SUCCESS,545.64,98.22,0.0,23586.78,SET001252,23586.78,0.0,MATCHED
TXN001283,ORD001283,CUST00505,22056.09,2026-08-12,SUCCESS,321.11,57.8,0.0,,,21677.18,,MISSING_SETTLEMENT
TXN001284,ORD001284,CUST00560,9446.15,2026-08-16,SUCCESS,173.71,31.27,0.0,9241.17,SET001253,9241.17,0.0,MATCHED
TXN001285,ORD001285,CUST00592,16309.14,2026-08-22,SUCCESS,276.47,49.76,0.0,15982.91,SET001254,15982.91,0.0,MATCHED
TXN001286,ORD001286,CUST00231,4150.15,2026-08-03,SUCCESS,43.17,7.77,0.0,4099.21,SET001255,4099.21,0.0,MATCHED
TXN001287,ORD001287,CUST00035,7443.22,2026-08-11,SUCCESS,74.71,13.45,0.0,7355.06,SET001256,7355.06,0.0,MATCHED
TXN001288,ORD001288,CUST00268,23796.39,2026-08-03,SUCCESS,331.73,59.71,0.0,23404.95,SET001257,23404.95,0.0,MATCHED
TXN001289,ORD001289,CUST00351,4335.62,2026-08-13,SUCCESS,105.53,19.0,0.0,4211.09,SET001258,4211.09,0.0,MATCHED
TXN001290,ORD001290,CUST00165,18326.43,2026-08-18,SUCCESS,412.59,74.27,0.0,17839.57,SET001259,17839.57,0.0,MATCHED
TXN001291,ORD001291,CUST00096,8514.97,2026-08-20,SUCCESS,145.5,26.19,0.0,8343.28,SET001260,8343.28,0.0,MATCHED
TXN001292,ORD001292,CUST00495,17642.17,2026-08-14,SUCCESS,349.44,62.9,0.0,17229.83,SET001261,17229.83,0.0,MATCHED
TXN001293,ORD001293,CUST00670,4208.43,2026-08-14,SUCCESS,98.44,17.72,0.0,4092.27,SET001262,4092.27,0.0,MATCHED
TXN001294,ORD001294,CUST00161,1433.54,2026-08-11,SUCCESS,23.31,4.2,0.0,1406.03,SET001263,1406.03,0.0,MATCHED
TXN001295,ORD001295,CUST00211,24362.52,2026-08-14,SUCCESS,423.38,76.21,0.0,23862.93,SET001264,23862.93,0.0,MATCHED
TXN001296,ORD001296,CUST00568,18078.75,2026-08-24,SUCCESS,367.32,66.12,0.0,17645.31,SET001265,17645.31,0.0,MATCHED
TXN001297,ORD001297,CUST00554,6705.09,2026-08-10,SUCCESS,91.67,16.5,0.0,5155.0,SET001266,6596.92,1441.92,UNDER_SETTLED
TXN001298,ORD001298,CUST00305,6014.95,2026-08-02,SUCCESS,70.92,12.77,0.0,5931.26,SET001267,5931.26,0.0,MATCHED
TXN001299,ORD001299,CUST00403,14337.07,2026-08-16,SUCCESS,202.99,36.54,0.0,14097.54,SET001268,14097.54,0.0,MATCHED
TXN001300,ORD001300,CUST00158,1457.17,2026-08-01,SUCCESS,36.31,6.54,0.0,1414.32,SET001269,1414.32,0.0,MATCHED
TXN001301,ORD001301,CUST00438,2281.95,2026-08-22,SUCCESS,25.1,4.52,0.0,2252.33,SET001270,2252.33,0.0,MATCHED
TXN001302,ORD001302,CUST00641,15045.37,2026-08-07,SUCCESS,318.71,57.37,0.0,14669.29,SET001271,14669.29,0.0,MATCHED
TXN001303,ORD001303,CUST00100,740.82,2026-08-06,SUCCESS,13.87,2.5,0.0,724.45,SET001272,724.45,0.0,MATCHED
TXN001304,ORD001304,CUST00654,7366.11,2026-08-03,SUCCESS,136.15,24.51,0.0,7205.45,SET001273,7205.45,0.0,MATCHED
TXN001305,ORD001305,CUST00485,21109.85,2026-08-10,SUCCESS,486.06,87.49,0.0,20536.3,SET001274,20536.3,0.0,MATCHED
TXN001306,ORD001306,CUST00408,11826.52,2026-08-22,SUCCESS,229.67,41.34,0.0,11555.51,SET001275,11555.51,0.0,MATCHED
TXN001307,ORD001307,CUST00272,2369.31,2026-08-18,SUCCESS,40.61,7.31,0.0,2321.39,SET001276,2321.39,0.0,MATCHED
TXN001308,ORD001308,CUST00397,4703.54,2026-08-13,SUCCESS,96.02,17.28,0.0,4590.24,SET001277,4590.24,0.0,MATCHED
TXN001309,ORD001309,CUST00379,4745.92,2026-08-02,SUCCESS,55.97,10.07,0.0,4679.88,SET001278,4679.88,0.0,MATCHED
TXN001310,ORD001310,CUST00270,11049.54,2026-08-09,SUCCESS,195.44,35.18,0.0,10818.92,SET001279,10818.92,0.0,MATCHED
TXN001311,ORD001311,CUST00232,20943.26,2026-08-19,SUCCESS,390.15,70.23,0.0,20482.88,SET001280,20482.88,0.0,MATCHED
TXN001312,ORD001312,CUST00064,3863.15,2026-08-23,SUCCESS,87.61,15.77,0.0,3759.77,SET001281,3759.77,0.0,MATCHED
TXN001313,ORD001313,CUST00684,2507.9,2026-08-22,SUCCESS,31.21,5.62,0.0,2471.07,SET001282,2471.07,0.0,MATCHED
TXN001314,ORD001314,CUST00353,20223.69,2026-08-14,SUCCESS,219.99,39.6,0.0,19964.1,SET001283,19964.1,0.0,MATCHED
TXN001315,ORD001315,CUST00604,5765.07,2026-08-02,SUCCESS,85.3,15.35,0.0,5664.42,SET001284,5664.42,0.0,MATCHED
TXN001316,ORD001316,CUST00397,20478.29,2026-08-14,SUCCESS,474.58,85.42,0.0,19918.29,SET001285,19918.29,0.0,MATCHED
TXN001317,ORD001317,CUST00549,17207.99,2026-08-16,SUCCESS,207.05,37.27,0.0,16963.67,SET001286,16963.67,0.0,MATCHED
TXN001318,ORD001318,CUST00587,22053.18,2026-08-16,SUCCESS,274.55,49.42,0.0,21729.21,SET001287,21729.21,0.0,MATCHED
TXN001319,ORD001319,CUST00307,2065.98,2026-08-23,SUCCESS,29.11,5.24,0.0,2031.63,SET001288,2031.63,0.0,MATCHED
TXN001320,ORD001320,CUST00036,12602.33,2026-08-17,SUCCESS,205.33,36.96,0.0,12360.04,SET001289,12360.04,0.0,MATCHED
TXN001321,ORD001321,CUST00586,16970.62,2026-08-20,SUCCESS,401.89,72.34,0.0,16496.39,SET001290,16496.39,0.0,MATCHED
TXN001322,ORD001322,CUST00151,3095.02,2026-08-25,SUCCESS,47.48,8.55,0.0,3038.99,SET001291,3038.99,0.0,MATCHED
TXN001323,ORD001323,CUST00460,4404.69,2026-08-06,SUCCESS,63.2,11.38,0.0,4330.11,SET001292,4330.11,0.0,MATCHED
TXN001324,ORD001324,CUST00217,20230.67,2026-08-05,SUCCESS,363.02,65.34,0.0,19802.31,SET001293,19802.31,0.0,MATCHED
TXN001325,ORD001325,CUST00044,10642.03,2026-08-22,SUCCESS,255.89,46.06,0.0,10340.08,SET001294,10340.08,0.0,MATCHED
TXN001326,ORD001326,CUST00446,5127.79,2026-08-21,SUCCESS,90.8,16.34,0.0,5020.65,SET001295,5020.65,0.0,MATCHED
TXN001327,ORD001327,CUST00152,20869.29,2026-08-09,SUCCESS,448.62,80.75,0.0,20339.92,SET001296,20339.92,0.0,MATCHED
TXN001328,ORD001328,CUST00328,22779.03,2026-08-26,SUCCESS,290.4,52.27,0.0,22436.36,SET001297,22436.36,0.0,MATCHED
TXN001329,ORD001329,CUST00069,2266.98,2026-08-18,SUCCESS,25.88,4.66,0.0,2236.44,SET001298,2236.44,0.0,MATCHED
TXN001330,ORD001330,CUST00407,13846.15,2026-08-09,SUCCESS,294.78,53.06,0.0,13498.31,SET001299,13498.31,0.0,MATCHED
TXN001331,ORD001331,CUST00533,11508.11,2026-08-01,SUCCESS,208.94,37.61,0.0,11261.56,SET001300,11261.56,0.0,MATCHED
TXN001332,ORD001332,CUST00639,14730.64,2026-08-26,SUCCESS,340.08,61.21,0.0,,,14329.35,,MISSING_SETTLEMENT
TXN001333,ORD001333,CUST00430,2901.72,2026-08-05,SUCCESS,65.01,11.7,0.0,2825.01,SET001301,2825.01,0.0,MATCHED
TXN001334,ORD001334,CUST00152,14208.19,2026-08-19,SUCCESS,288.06,51.85,0.0,13611.92,SET001302,13868.28,256.36,UNDER_SETTLED
TXN001335,ORD001335,CUST00103,23130.71,2026-08-19,SUCCESS,335.77,60.44,0.0,21600.35,SET001303,22734.5,1134.15,UNDER_SETTLED
TXN001336,ORD001336,CUST00104,19665.07,2026-08-18,SUCCESS,398.84,71.79,0.0,19194.44,SET001304,19194.44,0.0,MATCHED
TXN001337,ORD001337,CUST00353,21959.55,2026-08-09,SUCCESS,446.33,80.34,0.0,21432.88,SET001305,21432.88,0.0,MATCHED
TXN001338,ORD001338,CUST00393,16404.21,2026-08-19,SUCCESS,187.62,33.77,0.0,16182.82,SET001306,16182.82,0.0,MATCHED
TXN001339,ORD001339,CUST00624,11878.86,2026-08-06,SUCCESS,222.14,39.99,0.0,11616.73,SET001307,11616.73,0.0,MATCHED
TXN001340,ORD001340,CUST00283,10134.05,2026-08-20,SUCCESS,226.49,40.77,0.0,9866.79,SET001308,9866.79,0.0,MATCHED
TXN001341,ORD001341,CUST00624,17052.24,2026-08-13,SUCCESS,173.82,31.29,0.0,16847.13,SET001309,16847.13,0.0,MATCHED
TXN001342,ORD001342,CUST00040,9955.24,2026-08-11,SUCCESS,176.93,31.85,0.0,9746.46,SET001310,9746.46,0.0,MATCHED
TXN001343,ORD001343,CUST00244,1327.35,2026-08-16,SUCCESS,20.7,3.73,0.0,1302.92,SET001311,1302.92,0.0,MATCHED
TXN001344,ORD001344,CUST00276,22436.08,2026-08-01,SUCCESS,387.55,69.76,0.0,21978.77,SET001312,21978.77,0.0,MATCHED
TXN001345,ORD001345,CUST00346,20452.91,2026-08-10,SUCCESS,308.93,55.61,0.0,20088.37,SET001313,20088.37,0.0,MATCHED
TXN001346,ORD001346,CUST00319,7080.63,2026-08-16,SUCCESS,167.54,30.16,0.0,6882.93,SET001314,6882.93,0.0,MATCHED
TXN001347,ORD001347,CUST00101,24315.17,2026-08-08,SUCCESS,280.51,50.49,0.0,23984.17,SET001315,23984.17,0.0,MATCHED
TXN001348,ORD001348,CUST00138,7581.96,2026-08-24,SUCCESS,93.4,16.81,0.0,7471.75,SET001316,7471.75,0.0,MATCHED
TXN001349,ORD001349,CUST00454,19373.37,2026-08-11,SUCCESS,257.99,46.44,0.0,19068.94,SET001317,19068.94,0.0,MATCHED
TXN001350,ORD001350,CUST00276,18247.11,2026-08-20,SUCCESS,234.04,42.13,0.0,17970.94,SET001318,17970.94,0.0,MATCHED
TXN001351,ORD001351,CUST00662,2323.24,2026-08-15,SUCCESS,54.49,9.81,0.0,2258.94,SET001319,2258.94,0.0,MATCHED
TXN001352,ORD001352,CUST00217,22844.48,2026-08-14,SUCCESS,438.65,78.96,0.0,22326.87,SET001320,22326.87,0.0,MATCHED
TXN001353,ORD001353,CUST00497,19011.38,2026-08-12,SUCCESS,427.21,76.9,0.0,18507.27,SET001321,18507.27,0.0,MATCHED
TXN001354,ORD001354,CUST00058,12930.22,2026-08-06,SUCCESS,231.25,41.62,2013.19,10644.16,SET001322,10644.16,0.0,MATCHED
TXN001355,ORD001355,CUST00068,7846.97,2026-08-17,SUCCESS,141.1,25.4,0.0,7680.47,SET001323,7680.47,0.0,MATCHED
TXN001356,ORD001356,CUST00414,3477.68,2026-08-17,SUCCESS,63.53,11.44,0.0,3402.71,SET001324,3402.71,0.0,MATCHED
TXN001357,ORD001357,CUST00583,820.81,2026-08-07,SUCCESS,17.52,3.15,0.0,800.14,SET001325,800.14,0.0,MATCHED
TXN001358,ORD001358,CUST00206,20940.72,2026-08-08,SUCCESS,245.21,44.14,0.0,20651.37,SET001326,20651.37,0.0,MATCHED
TXN001359,ORD001359,CUST00034,11465.57,2026-08-12,SUCCESS,193.85,34.89,0.0,11236.83,SET001327,11236.83,0.0,MATCHED
TXN001360,ORD001360,CUST00204,6922.04,2026-08-15,SUCCESS,77.15,13.89,0.0,6831.0,SET001328,6831.0,0.0,MATCHED
TXN001361,ORD001361,CUST00518,9983.86,2026-08-04,SUCCESS,222.47,40.04,0.0,9721.35,SET001329,9721.35,0.0,MATCHED
TXN001362,ORD001362,CUST00698,861.02,2026-08-12,SUCCESS,20.54,3.7,0.0,836.78,SET001330,836.78,0.0,MATCHED
TXN001363,ORD001363,CUST00501,14891.69,2026-08-06,SUCCESS,256.03,46.09,0.0,14589.57,SET001331,14589.57,0.0,MATCHED
TXN001364,ORD001364,CUST00486,14713.32,2026-08-12,SUCCESS,215.9,38.86,0.0,14458.56,SET001332,14458.56,0.0,MATCHED
TXN001365,ORD001365,CUST00353,4171.49,2026-08-09,SUCCESS,64.4,11.59,0.0,4095.5,SET001333,4095.5,0.0,MATCHED
TXN001366,ORD001366,CUST00093,7198.23,2026-08-13,SUCCESS,160.2,28.84,0.0,7009.19,SET001334,7009.19,0.0,MATCHED
TXN001367,ORD001367,CUST00051,4156.39,2026-08-19,SUCCESS,97.03,17.47,0.0,,,4041.89,,MISSING_SETTLEMENT
TXN001368,ORD001368,CUST00220,21442.07,2026-08-21,SUCCESS,406.64,73.2,0.0,20962.23,SET001335,20962.23,0.0,MATCHED
TXN001369,ORD001369,CUST00231,16974.61,2026-08-09,SUCCESS,364.17,65.55,0.0,16544.89,SET001336,16544.89,0.0,MATCHED
TXN001370,ORD001370,CUST00668,10296.73,2026-08-01,SUCCESS,155.8,28.04,0.0,10112.89,SET001337,10112.89,0.0,MATCHED
TXN001371,ORD001371,CUST00699,321.56,2026-08-05,SUCCESS,6.64,1.2,0.0,313.72,SET001338,313.72,0.0,MATCHED
TXN001372,ORD001372,CUST00663,4412.7,2026-08-26,SUCCESS,46.03,8.29,0.0,4358.38,SET001339,4358.38,0.0,MATCHED
TXN001373,ORD001373,CUST00009,5671.87,2026-08-20,SUCCESS,126.02,22.68,0.0,5523.17,SET001340,5523.17,0.0,MATCHED
TXN001374,ORD001374,CUST00313,17847.24,2026-08-23,SUCCESS,238.0,42.84,0.0,17566.4,SET001341,17566.4,0.0,MATCHED
TXN001375,ORD001375,CUST00659,6956.93,2026-08-13,SUCCESS,158.98,28.62,0.0,6769.33,SET001342,6769.33,0.0,MATCHED
TXN001376,ORD001376,CUST00358,11529.05,2026-08-07,SUCCESS,139.91,25.18,0.0,11363.96,SET001343,11363.96,0.0,MATCHED
TXN001377,ORD001377,CUST00478,7623.41,2026-08-17,SUCCESS,102.14,18.39,0.0,7502.88,SET001344,7502.88,0.0,MATCHED
TXN001378,ORD001378,CUST00639,9989.1,2026-08-04,SUCCESS,118.67,21.36,0.0,9849.07,SET001345,9849.07,0.0,MATCHED
TXN001379,ORD001379,CUST00008,12836.69,2026-08-22,SUCCESS,153.44,27.62,0.0,12655.63,SET001346,12655.63,0.0,MATCHED
TXN001380,ORD001380,CUST00384,14080.28,2026-08-20,SUCCESS,157.4,28.33,0.0,,,13894.55,,MISSING_SETTLEMENT
TXN001381,ORD001381,CUST00624,7138.65,2026-08-22,SUCCESS,145.36,26.16,0.0,6967.13,SET001347,6967.13,0.0,MATCHED
TXN001382,ORD001382,CUST00111,12095.29,2026-08-11,SUCCESS,263.2,47.38,0.0,11784.71,SET001348,11784.71,0.0,MATCHED
TXN001383,ORD001383,CUST00284,16050.81,2026-08-09,SUCCESS,179.22,32.26,0.0,15839.33,SET001349,15839.33,0.0,MATCHED
TXN001384,ORD001384,CUST00268,16437.38,2026-08-21,SUCCESS,355.38,63.97,0.0,16018.03,SET001350,16018.03,0.0,MATCHED
TXN001385,ORD001385,CUST00306,4790.17,2026-08-17,SUCCESS,102.32,18.42,0.0,4669.43,SET001351,4669.43,0.0,MATCHED
TXN001386,ORD001386,CUST00247,22502.21,2026-08-26,SUCCESS,239.37,43.09,0.0,22219.75,SET001352,22219.75,0.0,MATCHED
TXN001387,ORD001387,CUST00615,10162.05,2026-08-11,SUCCESS,118.06,21.25,0.0,8729.53,SET001353,10022.74,1293.21,UNDER_SETTLED
TXN001388,ORD001388,CUST00698,3584.24,2026-08-01,SUCCESS,78.48,14.13,0.0,3491.63,SET001354,3491.63,0.0,MATCHED
TXN001389,ORD001389,CUST00672,12484.58,2026-08-10,SUCCESS,221.0,39.78,0.0,12223.8,SET001355,12223.8,0.0,MATCHED
TXN001390,ORD001390,CUST00266,22682.1,2026-08-13,SUCCESS,246.98,44.46,0.0,22390.66,SET001356,22390.66,0.0,MATCHED
TXN001391,ORD001391,CUST00398,18444.63,2026-08-19,SUCCESS,217.35,39.12,0.0,18188.16,SET001357,18188.16,0.0,MATCHED
TXN001392,ORD001392,CUST00586,20418.77,2026-08-11,SUCCESS,281.68,50.7,0.0,20086.39,SET001358,20086.39,0.0,MATCHED
TXN001393,ORD001393,CUST00228,17189.32,2026-08-21,SUCCESS,188.97,34.01,0.0,16966.34,SET001359,16966.34,0.0,MATCHED
TXN001394,ORD001394,CUST00488,22672.51,2026-08-22,SUCCESS,453.76,81.68,0.0,22137.07,SET001360,22137.07,0.0,MATCHED
TXN001395,ORD001395,CUST00368,12732.14,2026-08-06,SUCCESS,271.43,48.86,0.0,12411.85,SET001361,12411.85,0.0,MATCHED
TXN001396,ORD001396,CUST00674,21924.72,2026-08-06,SUCCESS,476.55,85.78,19269.39,2093.0,SET001362,2093.0,0.0,MATCHED
TXN001397,ORD001397,CUST00301,2530.32,2026-08-05,SUCCESS,60.23,10.84,0.0,2459.25,SET001363,2459.25,0.0,MATCHED
TXN001398,ORD001398,CUST00265,18157.15,2026-08-18,SUCCESS,237.51,42.75,0.0,17876.89,SET001364,17876.89,0.0,MATCHED
TXN001399,ORD001399,CUST00188,23678.39,2026-08-11,SUCCESS,556.86,100.23,0.0,23021.3,SET001365,23021.3,0.0,MATCHED
TXN001400,ORD001400,CUST00671,2323.57,2026-08-12,SUCCESS,29.68,5.34,0.0,2288.55,SET001366,2288.55,0.0,MATCHED
TXN001401,ORD001401,CUST00229,18630.83,2026-08-10,SUCCESS,284.55,51.22,0.0,18295.06,SET001367,18295.06,0.0,MATCHED
TXN001402,ORD001402,CUST00431,19723.45,2026-08-11,SUCCESS,224.09,40.34,0.0,19459.02,SET001368,19459.02,0.0,MATCHED
TXN001403,ORD001403,CUST00381,6587.92,2026-08-10,SUCCESS,149.47,26.9,0.0,6411.55,SET001369,6411.55,0.0,MATCHED
TXN001404,ORD001404,CUST00475,21295.23,2026-08-16,SUCCESS,513.8,92.48,0.0,20688.95,SET001370,20688.95,0.0,MATCHED
TXN001405,ORD001405,CUST00055,21673.19,2026-08-19,SUCCESS,525.18,94.53,0.0,21053.48,SET001371,21053.48,0.0,MATCHED
